MODE,JOB_ID,WORKERS,FILE,ALGO,TAU,SIGMA,BETA,NUMPARTITIONS,VERTICES,REAL EDGES, VIRTUAL EDGES,Time,Sampling Time,Total LP,Score,Migrations,R MaxNorm unbalance,V MaxNorm unbalance,Vertex MaxNorm unbalance,#real EC,#real EC (%%),#virtual EC,#virtual EC (%%),Vertex Balance JSD,Real Edge Balance JSD,Virtual Edge Balance JSD
Edge,job_202102212220_0307,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.2,8,1965206,5533214,5533214,44321,5888,36811,1111773.553745,4801749,1.013,1.013,1.012,2455334,0.444,2455334,0.444,0.000017,0.000008,0.000008
Edge,job_202102212220_0137,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.15,4,1965206,5533214,5533214,26637,5125,19984,1156732.0545882443,3643076,1.005,1.005,1.014,2350810,0.425,2350810,0.425,0.000017,0.000002,0.000002
Edge,job_202102212220_0213,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.15,4,1965206,5533214,5533214,27702,5705,20493,1164984.9035412858,3813087,1.005,1.005,1.005,2315357,0.418,2315357,0.418,0.000002,0.000003,0.000003
Edge,job_202102212220_0214,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.15,4,1965206,5533214,5533214,26889,5598,19699,1163172.781539863,3734744,1.005,1.005,1.014,2320165,0.419,2320165,0.419,0.000018,0.000004,0.000004
Edge,job_202102212220_0070,8,RoadCanada.vertex,InitializeSampleCC,10,0.015,0.1,8,1965206,5533214,5533214,44145,4799,37688,1104521.5365394496,4898965,1.016,1.016,1.024,2463128,0.445,2463128,0.445,0.000049,0.000014,0.000014
Edge,job_202102212220_0240,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.15,16,1965206,5533214,5533214,82199,5832,74894,1084644.6529367734,5919567,1.018,1.018,1.027,2531282,0.457,2531282,0.457,0.000029,0.000021,0.000021
Edge,job_202102212220_0221,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.15,16,1965206,5533214,5533214,83486,5898,75958,1089274.375141605,6011379,1.018,1.018,1.022,2524708,0.456,2524708,0.456,0.000034,0.000021,0.000021
Edge,job_202102212220_0015,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.1,16,1965206,5533214,5533214,80297,5186,73474,1099315.7694123227,5919557,1.017,1.017,1.023,2494108,0.451,2494108,0.451,0.000037,0.000024,0.000024
Edge,job_202102212220_0159,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.15,8,1965206,5533214,5533214,43001,5465,36046,1114484.82566667,4804347,1.012,1.012,1.005,2446709,0.442,2446709,0.442,0.000004,0.000009,0.000009
Edge,job_202102212220_0132,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.1,16,1965206,5533214,5533214,77974,4116,72208,1097111.6126034001,5825420,1.017,1.017,1.012,2497564,0.451,2497564,0.451,0.000015,0.000021,0.000021
Edge,job_202102212220_0290,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.2,4,1965206,5533214,5533214,26216,5877,18817,1160918.8556358425,3529123,1.006,1.006,1.010,2344995,0.424,2344995,0.424,0.000007,0.000003,0.000003
Edge,job_202102212220_0276,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.2,8,1965206,5533214,5533214,45752,5853,38402,1105987.45244323,4935129,1.010,1.010,1.015,2465141,0.446,2465141,0.446,0.000028,0.000007,0.000007
Edge,job_202102212220_0079,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.1,4,1965206,5533214,5533214,25565,5146,19010,1157991.238856987,3666751,1.005,1.005,1.010,2343774,0.424,2343774,0.424,0.000007,0.000002,0.000002
Edge,job_202102212220_0043,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.1,16,1965206,5533214,5533214,79810,5512,72792,1091694.3171575635,5864529,1.019,1.019,1.021,2514056,0.454,2514056,0.454,0.000039,0.000025,0.000025
Edge,job_202102212220_0073,8,RoadCanada.vertex,InitializeSampleCC,10,0.015,0.1,16,1965206,5533214,5533214,86045,4328,80071,1090640.7313495413,6214341,1.017,1.017,1.012,2514946,0.455,2514946,0.455,0.000011,0.000021,0.000021
Edge,job_202102212220_0163,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.15,16,1965206,5533214,5533214,79898,5299,73015,1089640.5562217725,5933644,1.017,1.017,1.020,2522084,0.456,2522084,0.456,0.000034,0.000019,0.000019
Edge,job_202102212220_0246,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.15,8,1965206,5533214,5533214,48207,5152,41421,1115014.1355715236,5179993,1.008,1.008,1.013,2433363,0.440,2433363,0.440,0.000017,0.000006,0.000006
Edge,job_202102212220_0101,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.1,16,1965206,5533214,5533214,83592,4535,77490,1097759.469110347,6010035,1.017,1.017,1.022,2499149,0.452,2499149,0.452,0.000020,0.000021,0.000021
Edge,job_202102212220_0347,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.2,4,1965206,5533214,5533214,27200,6058,19664,1171375.6013988059,3727314,1.005,1.005,1.006,2300331,0.416,2300331,0.416,0.000004,0.000003,0.000003
Edge,job_202102212220_0391,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.2,4,1965206,5533214,5533214,27209,5995,19725,1163545.3403798302,3603743,1.007,1.007,1.010,2335258,0.422,2335258,0.422,0.000015,0.000004,0.000004
Edge,job_202102212220_0002,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.1,4,1965206,5533214,5533214,27051,4696,20905,1155790.2678108593,3892145,1.005,1.005,1.002,2340667,0.423,2340667,0.423,0.000000,0.000002,0.000002
Edge,job_202102212220_0031,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.1,4,1965206,5533214,5533214,25633,4975,19109,1150934.9043343018,3675295,1.007,1.007,1.007,2358948,0.426,2358948,0.426,0.000006,0.000003,0.000003
Edge,job_202102212220_0131,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.1,16,1965206,5533214,5533214,78779,4280,72811,1092842.1783003684,5851688,1.018,1.018,1.025,2512422,0.454,2512422,0.454,0.000030,0.000025,0.000025
Edge,job_202102212220_0127,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.1,8,1965206,5533214,5533214,47673,4335,41790,1118650.597839958,5257540,1.012,1.012,1.012,2424367,0.438,2424367,0.438,0.000015,0.000009,0.000009
Edge,job_202102212220_0298,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.2,16,1965206,5533214,5533214,82501,6156,74667,1083123.204633828,5957128,1.019,1.019,1.019,2537715,0.459,2537715,0.459,0.000030,0.000024,0.000024
Edge,job_202102212220_0042,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.1,16,1965206,5533214,5533214,82940,5334,75891,1093402.2961897019,5999515,1.020,1.020,1.014,2510581,0.454,2510581,0.454,0.000015,0.000026,0.000026
Edge,job_202102212220_0112,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.1,8,1965206,5533214,5533214,45565,4772,39279,1111382.9039847376,5055200,1.012,1.012,1.015,2445211,0.442,2445211,0.442,0.000015,0.000011,0.000011
Edge,job_202102212220_0284,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.2,16,1965206,5533214,5533214,78333,6274,70371,1079117.9368730441,5726954,1.015,1.015,1.016,2549703,0.461,2549703,0.461,0.000020,0.000017,0.000017
Edge,job_202102212220_0055,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.1,8,1965206,5533214,5533214,44013,4646,37941,1112569.0917925246,4928955,1.013,1.013,1.014,2442372,0.441,2442372,0.441,0.000023,0.000009,0.000009
Edge,job_202102212220_0216,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.15,8,1965206,5533214,5533214,45854,5201,39038,1113460.7498570334,5084397,1.011,1.011,1.016,2437464,0.441,2437464,0.441,0.000026,0.000008,0.000008
Edge,job_202102212220_0231,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.15,8,1965206,5533214,5533214,43917,4907,37600,1113742.4842228205,4865851,1.013,1.013,1.012,2444342,0.442,2444342,0.442,0.000012,0.000009,0.000009
Edge,job_202102212220_0099,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.1,8,1965206,5533214,5533214,45021,4282,39161,1119040.513428137,5066418,1.012,1.012,1.009,2428554,0.439,2428554,0.439,0.000005,0.000010,0.000010
Edge,job_202102212220_0027,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.1,16,1965206,5533214,5533214,84949,7400,76076,1097565.3041736963,6002343,1.016,1.016,1.021,2494806,0.451,2494806,0.451,0.000020,0.000023,0.000023
Edge,job_202102212220_0226,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.15,4,1965206,5533214,5533214,26558,4616,20466,1159103.2453659785,3708696,1.005,1.005,1.003,2344182,0.424,2344182,0.424,0.000001,0.000002,0.000002
Edge,job_202102212220_0168,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.15,4,1965206,5533214,5533214,29297,5440,22294,1168609.2728101255,4071295,1.004,1.004,1.003,2299034,0.415,2299034,0.415,0.000001,0.000001,0.000001
Edge,job_202102212220_0323,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.2,8,1965206,5533214,5533214,46824,5345,39909,1115607.405333343,5025915,1.012,1.012,1.020,2439414,0.441,2439414,0.441,0.000021,0.000011,0.000011
Edge,job_202102212220_0122,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.1,4,1965206,5533214,5533214,25618,4868,19277,1155688.3182856212,3688027,1.007,1.007,1.012,2343067,0.423,2343067,0.423,0.000011,0.000003,0.000003
Edge,job_202102212220_0204,8,RoadCanada.vertex,InitializeSampleCC,10,0.015,0.15,8,1965206,5533214,5533214,45847,5364,38955,1110430.5242849018,5044886,1.011,1.011,1.016,2450078,0.443,2450078,0.443,0.000028,0.000010,0.000010
Edge,job_202102212220_0125,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.1,4,1965206,5533214,5533214,26491,5183,19770,1152934.210809365,3716503,1.005,1.005,1.010,2352736,0.425,2352736,0.425,0.000010,0.000002,0.000002
Edge,job_202102212220_0324,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.2,8,1965206,5533214,5533214,44400,5653,37203,1108924.7836037176,4822402,1.011,1.011,1.011,2464781,0.445,2464781,0.445,0.000016,0.000009,0.000009
Edge,job_202102212220_0110,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.1,4,1965206,5533214,5533214,25277,4121,19709,1157770.0620621084,3727583,1.005,1.005,1.007,2340307,0.423,2340307,0.423,0.000005,0.000003,0.000003
Edge,job_202102212220_0062,8,RoadCanada.vertex,InitializeSampleCC,10,0.015,0.1,4,1965206,5533214,5533214,27272,5643,20202,1160561.8723170008,3953597,1.007,1.007,1.012,2313650,0.418,2313650,0.418,0.000015,0.000004,0.000004
Edge,job_202102212220_0265,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.15,8,1965206,5533214,5533214,42407,4719,36147,1104920.8757312163,4811389,1.010,1.010,1.011,2460689,0.445,2460689,0.445,0.000007,0.000009,0.000009
Edge,job_202102212220_0399,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.2,8,1965206,5533214,5533214,44717,5611,37535,1105312.8569365623,4812147,1.012,1.012,1.015,2465596,0.446,2465596,0.446,0.000022,0.000010,0.000010
Edge,job_202102212220_0087,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.1,16,1965206,5533214,5533214,85784,4884,79381,1101287.1777613377,6202359,1.018,1.018,1.029,2486393,0.449,2486393,0.449,0.000035,0.000023,0.000023
Edge,job_202102212220_0034,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.1,4,1965206,5533214,5533214,26366,4616,20245,1163444.931141866,3873873,1.005,1.005,1.010,2317301,0.419,2317301,0.419,0.000006,0.000002,0.000002
Edge,job_202102212220_0351,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.2,8,1965206,5533214,5533214,41925,4951,35241,1101996.6040953442,4651689,1.011,1.011,1.022,2478139,0.448,2478139,0.448,0.000036,0.000010,0.000010
Edge,job_202102212220_0128,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.1,8,1965206,5533214,5533214,45342,4319,39444,1118396.8036022037,5039659,1.013,1.013,1.018,2426809,0.439,2426809,0.439,0.000016,0.000011,0.000011
Edge,job_202102212220_0363,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.2,4,1965206,5533214,5533214,27741,6048,20270,1176965.497842205,3812904,1.006,1.006,1.011,2280527,0.412,2280527,0.412,0.000017,0.000004,0.000004
Edge,job_202102212220_0069,8,RoadCanada.vertex,InitializeSampleCC,10,0.015,0.1,8,1965206,5533214,5533214,44657,4153,38985,1113032.7069836021,5058436,1.013,1.013,1.009,2441874,0.441,2441874,0.441,0.000004,0.000010,0.000010
Edge,job_202102212220_0187,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.15,8,1965206,5533214,5533214,46046,5240,39228,1109944.7635542485,5026884,1.015,1.015,1.015,2450650,0.443,2450650,0.443,0.000018,0.000012,0.000012
Edge,job_202102212220_0315,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.2,16,1965206,5533214,5533214,76403,5911,68956,1085211.7158405725,5665299,1.018,1.018,1.022,2536461,0.458,2536461,0.458,0.000030,0.000020,0.000020
Edge,job_202102212220_0275,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.2,4,1965206,5533214,5533214,26614,5181,19877,1169648.2229221992,3672031,1.004,1.004,1.004,2312097,0.418,2312097,0.418,0.000003,0.000001,0.000001
Edge,job_202102212220_0140,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.15,4,1965206,5533214,5533214,25410,5624,18272,1160867.3308269284,3633574,1.004,1.004,1.006,2327636,0.421,2327636,0.421,0.000002,0.000003,0.000003
Edge,job_202102212220_0352,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.2,8,1965206,5533214,5533214,45869,5375,38823,1111976.4894286003,4951849,1.011,1.011,1.017,2448805,0.443,2448805,0.443,0.000027,0.000008,0.000008
Edge,job_202102212220_0248,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.15,8,1965206,5533214,5533214,45482,4818,39070,1112022.8392385836,4942689,1.011,1.011,1.014,2448321,0.442,2448321,0.442,0.000024,0.000007,0.000007
Edge,job_202102212220_0254,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.15,16,1965206,5533214,5533214,79488,6872,71169,1084941.6123012435,5752837,1.017,1.017,1.020,2531331,0.457,2531331,0.457,0.000023,0.000020,0.000020
Edge,job_202102212220_0329,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.2,16,1965206,5533214,5533214,79169,4917,72540,1084396.708270191,5730127,1.016,1.016,1.023,2536939,0.458,2536939,0.458,0.000020,0.000018,0.000018
Edge,job_202102212220_0004,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.1,4,1965206,5533214,5533214,28907,6325,21161,1165301.7879840946,4009855,1.006,1.006,1.009,2304072,0.416,2304072,0.416,0.000008,0.000003,0.000003
Edge,job_202102212220_0252,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.15,16,1965206,5533214,5533214,78989,4922,72486,1084005.580935442,5721177,1.015,1.015,1.018,2536346,0.458,2536346,0.458,0.000029,0.000020,0.000020
Edge,job_202102212220_0200,8,RoadCanada.vertex,InitializeSampleCC,10,0.015,0.15,4,1965206,5533214,5533214,28157,4869,21698,1169839.06128477,3961565,1.006,1.006,1.007,2302107,0.416,2302107,0.416,0.000007,0.000003,0.000003
Edge,job_202102212220_0342,8,RoadCanada.vertex,InitializeSampleCC,10,0.015,0.2,16,1965206,5533214,5533214,77949,5741,70377,1079442.014745681,5745477,1.019,1.019,1.023,2551176,0.461,2551176,0.461,0.000048,0.000025,0.000025
Edge,job_202102212220_0130,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.1,8,1965206,5533214,5533214,44531,4820,38189,1107993.6527300514,5025822,1.013,1.013,1.014,2453086,0.443,2453086,0.443,0.000024,0.000012,0.000012
Edge,job_202102212220_0229,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.15,4,1965206,5533214,5533214,26681,5234,19870,1164028.473096624,3784455,1.005,1.005,1.003,2312900,0.418,2312900,0.418,0.000002,0.000002,0.000002
Edge,job_202102212220_0025,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.1,8,1965206,5533214,5533214,47935,4677,41773,1120993.116983296,5348958,1.011,1.011,1.016,2417888,0.437,2417888,0.437,0.000018,0.000010,0.000010
Edge,job_202102212220_0201,8,RoadCanada.vertex,InitializeSampleCC,10,0.015,0.15,8,1965206,5533214,5533214,45140,5282,38318,1112295.485348829,4965980,1.012,1.012,1.019,2446000,0.442,2446000,0.442,0.000015,0.000009,0.000009
Edge,job_202102212220_0271,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.2,4,1965206,5533214,5533214,26594,5429,19516,1168878.567414773,3724219,1.004,1.004,1.004,2304246,0.416,2304246,0.416,0.000005,0.000002,0.000002
Edge,job_202102212220_0370,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.2,8,1965206,5533214,5533214,44994,5383,38002,1107407.610429736,4902920,1.012,1.012,1.012,2463181,0.445,2463181,0.445,0.000013,0.000010,0.000010
Edge,job_202102212220_0124,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.1,4,1965206,5533214,5533214,28341,5083,21871,1152736.4266187535,4017044,1.006,1.006,1.009,2343567,0.424,2343567,0.424,0.000011,0.000002,0.000002
Edge,job_202102212220_0285,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.2,16,1965206,5533214,5533214,79834,5660,72454,1087750.8685392798,5817844,1.017,1.017,1.016,2530422,0.457,2530422,0.457,0.000016,0.000021,0.000021
Edge,job_202102212220_0286,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.2,4,1965206,5533214,5533214,26609,6518,18654,1163667.9785229333,3638447,1.006,1.006,1.004,2319581,0.419,2319581,0.419,0.000002,0.000003,0.000003
Edge,job_202102212220_0058,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.1,16,1965206,5533214,5533214,80082,5147,73278,1096836.546904175,5828991,1.018,1.018,1.023,2502510,0.452,2502510,0.452,0.000027,0.000019,0.000019
Edge,job_202102212220_0061,8,RoadCanada.vertex,InitializeSampleCC,10,0.015,0.1,4,1965206,5533214,5533214,28333,4938,22036,1163270.1670788873,4069719,1.007,1.007,1.012,2308197,0.417,2308197,0.417,0.000010,0.000003,0.000003
Edge,job_202102212220_0303,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.2,4,1965206,5533214,5533214,27842,5815,20390,1170113.1238101441,3741035,1.006,1.006,1.009,2310884,0.418,2310884,0.418,0.000007,0.000003,0.000003
Edge,job_202102212220_0338,8,RoadCanada.vertex,InitializeSampleCC,10,0.015,0.2,8,1965206,5533214,5533214,43860,5460,36703,1114090.0829677824,4820798,1.011,1.011,1.014,2443566,0.442,2443566,0.442,0.000013,0.000010,0.000010
Edge,job_202102212220_0147,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.15,16,1965206,5533214,5533214,78389,5934,71032,1086715.847619007,5776721,1.018,1.018,1.019,2531817,0.458,2531817,0.458,0.000033,0.000024,0.000024
Edge,job_202102212220_0047,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.1,4,1965206,5533214,5533214,23110,4253,17334,1153665.541158855,3530751,1.006,1.006,1.006,2361273,0.427,2361273,0.427,0.000002,0.000002,0.000002
Edge,job_202102212220_0191,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.15,16,1965206,5533214,5533214,81860,5936,74456,1091496.0225395474,5916166,1.018,1.018,1.022,2513636,0.454,2513636,0.454,0.000043,0.000022,0.000022
Edge,job_202102212220_0115,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.1,8,1965206,5533214,5533214,44668,4568,38613,1111639.69615812,5007801,1.012,1.012,1.012,2445096,0.442,2445096,0.442,0.000011,0.000010,0.000010
Edge,job_202102212220_0129,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.1,8,1965206,5533214,5533214,46993,5275,40318,1115630.018794685,5167994,1.010,1.010,1.013,2431681,0.439,2431681,0.439,0.000011,0.000009,0.000009
Edge,job_202102212220_0255,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.15,16,1965206,5533214,5533214,79132,4898,72684,1089628.70818961,5951667,1.018,1.018,1.028,2519586,0.455,2519586,0.455,0.000038,0.000022,0.000022
Edge,job_202102212220_0293,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.2,8,1965206,5533214,5533214,42576,5447,35484,1108448.1755081858,4641682,1.010,1.010,1.011,2466474,0.446,2466474,0.446,0.000014,0.000008,0.000008
Edge,job_202102212220_0082,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.1,8,1965206,5533214,5533214,44514,4867,38318,1109799.2403961595,4980867,1.012,1.012,1.009,2446498,0.442,2446498,0.442,0.000010,0.000011,0.000011
Edge,job_202102212220_0211,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.15,4,1965206,5533214,5533214,26120,5507,19033,1162146.4588594004,3678740,1.004,1.004,1.010,2326144,0.420,2326144,0.420,0.000009,0.000002,0.000002
Edge,job_202102212220_0172,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.15,8,1965206,5533214,5533214,43544,5332,36525,1114791.389556193,4793193,1.014,1.014,1.017,2441449,0.441,2441449,0.441,0.000028,0.000011,0.000011
Edge,job_202102212220_0139,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.15,4,1965206,5533214,5533214,26828,5354,19879,1165030.3235718876,3809899,1.006,1.006,1.011,2304763,0.417,2304763,0.417,0.000014,0.000005,0.000005
Edge,job_202102212220_0059,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.1,16,1965206,5533214,5533214,81041,8195,71431,1090990.5868249822,5835177,1.018,1.018,1.021,2515377,0.455,2515377,0.455,0.000018,0.000019,0.000019
Edge,job_202102212220_0005,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.1,4,1965206,5533214,5533214,24886,5569,18034,1149127.6533336313,3613123,1.005,1.005,1.005,2368881,0.428,2368881,0.428,0.000004,0.000002,0.000002
Edge,job_202102212220_0362,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.2,4,1965206,5533214,5533214,26940,5555,19759,1167796.483667331,3669978,1.006,1.006,1.005,2312929,0.418,2312929,0.418,0.000005,0.000003,0.000003
Edge,job_202102212220_0174,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.15,8,1965206,5533214,5533214,46805,5469,39653,1112568.371936556,5041610,1.013,1.013,1.010,2444663,0.442,2444663,0.442,0.000006,0.000010,0.000010
Edge,job_202102212220_0117,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.1,16,1965206,5533214,5533214,80129,4161,74265,1094332.4001588984,5944180,1.018,1.018,1.020,2506797,0.453,2506797,0.453,0.000026,0.000023,0.000023
Edge,job_202102212220_0383,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.2,8,1965206,5533214,5533214,41863,4896,35316,1104155.1469532098,4642134,1.011,1.011,1.019,2477238,0.448,2477238,0.448,0.000039,0.000009,0.000009
Edge,job_202102212220_0360,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.2,16,1965206,5533214,5533214,77389,5422,70331,1080022.6839672693,5644033,1.017,1.017,1.026,2550279,0.461,2550279,0.461,0.000039,0.000021,0.000021
Edge,job_202102212220_0011,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.1,16,1965206,5533214,5533214,80730,4992,74278,1092914.034809585,5956368,1.018,1.018,1.021,2513397,0.454,2513397,0.454,0.000024,0.000019,0.000019
Edge,job_202102212220_0396,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.2,8,1965206,5533214,5533214,45035,6391,37147,1109151.0840478477,4831372,1.012,1.012,1.015,2454554,0.444,2454554,0.444,0.000017,0.000008,0.000008
Edge,job_202102212220_0019,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.1,4,1965206,5533214,5533214,25640,4188,19866,1154937.4406824538,3778189,1.007,1.007,1.004,2340608,0.423,2340608,0.423,0.000003,0.000004,0.000004
Edge,job_202102212220_0175,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.15,8,1965206,5533214,5533214,44027,5419,36943,1108618.7909050663,4907448,1.014,1.014,1.019,2456504,0.444,2456504,0.444,0.000016,0.000015,0.000015
Edge,job_202102212220_0291,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.2,8,1965206,5533214,5533214,46539,5882,39033,1121131.3709045541,5021199,1.012,1.012,1.016,2427941,0.439,2427941,0.439,0.000014,0.000011,0.000011
Edge,job_202102212220_0327,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.2,16,1965206,5533214,5533214,81235,5858,73669,1089120.3667455914,5825336,1.018,1.018,1.012,2524393,0.456,2524393,0.456,0.000017,0.000020,0.000020
Edge,job_202102212220_0189,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.15,8,1965206,5533214,5533214,46295,5204,39555,1108862.16861917,5108557,1.011,1.011,1.017,2454791,0.444,2454791,0.444,0.000010,0.000011,0.000011
Edge,job_202102212220_0321,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.2,8,1965206,5533214,5533214,41781,5084,35119,1106045.3542689588,4592207,1.013,1.013,1.011,2468480,0.446,2468480,0.446,0.000008,0.000010,0.000010
Edge,job_202102212220_0270,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.15,16,1965206,5533214,5533214,80541,5934,73112,1090811.4856832004,5832920,1.014,1.014,1.023,2518041,0.455,2518041,0.455,0.000026,0.000018,0.000018
Edge,job_202102212220_0278,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.2,8,1965206,5533214,5533214,43099,5231,36192,1114151.561571613,4773126,1.011,1.011,1.016,2441744,0.441,2441744,0.441,0.000025,0.000008,0.000008
Edge,job_202102212220_0253,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.15,16,1965206,5533214,5533214,78803,5425,71689,1083016.913396729,5729056,1.017,1.017,1.021,2538049,0.459,2538049,0.459,0.000019,0.000022,0.000022
Edge,job_202102212220_0287,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.2,4,1965206,5533214,5533214,27689,6607,19646,1171098.9304618775,3695472,1.007,1.007,1.004,2305706,0.417,2305706,0.417,0.000002,0.000004,0.000004
Edge,job_202102212220_0126,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.1,8,1965206,5533214,5533214,45866,4818,39492,1117793.2835403043,5101989,1.012,1.012,1.011,2427269,0.439,2427269,0.439,0.000018,0.000012,0.000012
Edge,job_202102212220_0349,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.2,4,1965206,5533214,5533214,26689,5497,19722,1162707.7400785675,3634160,1.006,1.006,1.002,2334867,0.422,2334867,0.422,0.000001,0.000003,0.000003
Edge,job_202102212220_0348,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.2,4,1965206,5533214,5533214,26451,5741,19220,1171723.6344118863,3704942,1.007,1.007,1.015,2291583,0.414,2291583,0.414,0.000014,0.000004,0.000004
Edge,job_202102212220_0039,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.1,8,1965206,5533214,5533214,49687,5933,42457,1118098.2865081178,5323029,1.011,1.011,1.008,2423786,0.438,2423786,0.438,0.000009,0.000010,0.000010
